siteID,date,spp,count
DOPPJANMA1,2016-07-01,HOWR,0
DOPPJANMA1,2016-07-01,SOSP,0
DOPPJANMA1,2016-07-01,SOSP,0
DOYLPHIMA1,2016-06-12,GRCA,0
DOYLPHIMA1,2016-06-12,GRCA,0
DOYLPHIMA1,2016-06-12,BCCH,0
DOYLPHIMA1,2016-06-12,BCCH,0
JORGJANMA1,2016-05-31,AMRO,8
JORGJANMA1,2016-05-31,AMRO,8
JORGJANMA1,2016-05-31,BCCH,0
JORGJANMA1,2016-05-31,BCCH,0
JORGJANMA1,2016-05-31,CARW,0
JORGJANMA1,2016-05-31,CARW,0
JORGJANMA1,2016-05-31,GRCA,3
JORGJANMA1,2016-05-31,GRCA,3
JORGJANMA1,2016-05-31,NOCA,1
JORGJANMA1,2016-05-31,NOCA,1
JORGJANMA1,2016-05-31,NOMO,2
JORGJANMA1,2016-05-31,NOMO,2
JORGJANMA1,2016-05-31,SOSP,4
JORGJANMA1,2016-05-31,SOSP,4
AKREMICMA2,2016-07-17,NA,0
AKREMICMA2,2016-07-17,NA,0
GILLESMA1,2016-05-23,NA,0
GILLESMA1,2016-05-23,NA,0
GILLESMA1,2016-05-23,NA,0
STEMMSMA1,2016-06-06,NA,0
STEMMSMA1,2016-06-06,NA,0
STEMMSMA1,2016-06-06,NA,0
FORESPAMA1,2016-07-12,NA,0
FORESPAMA1,2016-07-12,NA,0
FORESPAMA1,2016-07-12,NA,0
HIGGBETMA1,2016-05-16,GRCA,4
HIGGBETMA1,2016-05-16,GRCA,4
HIGGBETMA1,2016-05-16,NOCA,3
HIGGBETMA1,2016-05-16,NOCA,3
HIGGBETMA1,2016-05-16,BCCH,2
HIGGBETMA1,2016-05-16,BCCH,2
BODKANNMA1,2016-06-28,GRCA,1
BODKANNMA1,2016-06-28,GRCA,1
BODKANNMA1,2016-06-28,BCCH,3
BODKANNMA1,2016-06-28,BCCH,3
BODKANNMA1,2016-06-28,NOCA,2
BODKANNMA1,2016-06-28,NOCA,2
HAMMSHIMA1,2016-07-03,BCCH,4
HAMMSHIMA1,2016-07-03,BCCH,4
HAMMSHIMA1,2016-07-03,BCCH,4
HAMMSHIMA1,2016-07-03,GRCA,5
HAMMSHIMA1,2016-07-03,GRCA,5
HAMMSHIMA1,2016-07-03,GRCA,5
HAMMSHIMA1,2016-07-03,HOWR,0
HAMMSHIMA1,2016-07-03,HOWR,0
HAMMSHIMA1,2016-07-03,HOWR,0
HAMMSHIMA1,2016-07-03,CARW,0
HAMMSHIMA1,2016-07-03,CARW,0
HAMMSHIMA1,2016-07-03,CARW,0
LAPPHENMA1,2016-07-05,NOMO,0
LAPPHENMA1,2016-07-05,NOMO,0
LAPPHENMA1,2016-07-05,BCCH,2
LAPPHENMA1,2016-07-05,BCCH,2
LAPPHENMA1,2016-07-05,GRCA,5
LAPPHENMA1,2016-07-05,GRCA,5
LAPPHENMA1,2016-07-05,SOSP,0
LAPPHENMA1,2016-07-05,SOSP,0
LAPPHENMA1,2016-07-05,CARW,0
LAPPHENMA1,2016-07-05,CARW,0
LAPPHENMA1,2016-07-05,HOWR,0
LAPPHENMA1,2016-07-05,HOWR,0
WINSEMIGA1,2016-04-04,NA,0
WINSEMIGA1,2016-04-04,NA,0
HARRMARGA1,2016-04-08,NA,0
HARRMARGA1,2016-04-08,NA,0
GORDMARGA1,2016-04-06,NA,NA
GORDMARGA1,2016-04-06,NA,NA
FLOWPATGA1,2016-05-14,NA,NA
FLOWPATGA1,2016-05-14,NA,NA
BRADVALGA1,2016-04-09,NA,NA
BRADVALGA1,2016-04-09,NA,NA
JACOSUSFL1,2016-06-17,NOCA,10
JACOSUSFL1,2016-06-17,NOCA,10
JACOSUSFL1,2016-06-17,CARW,1
JACOSUSFL1,2016-06-17,CARW,1
JACOSUSFL1,2016-06-17,TUTI,2
JACOSUSFL1,2016-06-17,TUTI,2
JACOSUSFL1,2016-06-17,CACH,2
JACOSUSFL1,2016-06-17,CACH,2
KNOXMIKFL1,2016-04-05,CARW,5
KNOXMIKFL1,2016-04-05,CARW,5
KNOXMIKFL1,2016-04-05,CARW,5
KNOXMIKFL1,2016-04-05,NOCA,10
KNOXMIKFL1,2016-04-05,NOCA,10
KNOXMIKFL1,2016-04-05,NOCA,10
LIEBJUDMD1,2016-04-15,AMRO,16
LIEBJUDMD1,2016-04-15,AMRO,16
LIEBJUDMD1,2016-04-15,SOSP,5
LIEBJUDMD1,2016-04-15,SOSP,5
LIEBJUDMD1,2016-04-15,NOCA,9
LIEBJUDMD1,2016-04-15,NOCA,9
LIEBJUDMD1,2016-04-15,GRCA,1
LIEBJUDMD1,2016-04-15,GRCA,1
LIEBJUDMD1,2016-04-15,CACH,1
LIEBJUDMD1,2016-04-15,CACH,1
ZAMBTRAMD1,2016-04-14,NA,NA
ZAMBTRAMD1,2016-04-14,NA,NA
LYCEEESMD1,2016-10-21,CARW,3
LYCEEESMD1,2016-10-21,GRCA,11
LYCEEESMD1,2016-10-21,NOCA,12
AUSTCLANC1,2016-10-28,CARW,3
AUSTCLANC1,2016-10-28,HOWR,0
AUSTCLANC1,2016-10-28,NOCA,1
AUSTCLANC1,2016-10-28,CACH,2
AUSTCLANC1,2016-10-28,SOSP,0
AUSTCLANC1,2016-10-28,NOMO,1
AUSTCLANC1,2016-10-28,GRCA,0
AUSTCLANC1,2016-10-28,AMRO,0
CRAIJOSNC1,2016-10-28,NOCA,1
CRAIJOSNC1,2016-10-28,CACH,0
CRAIJOSNC1,2016-10-28,GRCA,0
HINTLORNC1,2016-06-01,CARW,2
HINTLORNC1,2016-06-01,CARW,2
HINTLORNC1,2016-10-28,CACH,3
HINTLORNC1,2016-10-28,NOCA,3
HINTLORNC1,2016-10-28,AMRO,1
HINTLORNC1,2016-10-28,GRCA,0
NICHGLONC1,2016-05-28,AMRO,1
NICHGLONC1,2016-05-28,CARW,1
NICHGLONC1,2016-05-28,NOCA,7
NICHGLONC1,2016-05-28,CACH,2
BUDNNORNC1,2016-10-28,CACH,0
PENNGRANC1,2016-05-27,CARW,2
PENNGRANC1,2016-05-27,NOCA,5
PENNGRANC1,2016-05-27,CACH,2
PENNGRANC1,2016-05-27,AMCR,6
PENNGRANC1,2016-05-27,GRCA,3
PENNGRANC1,2016-05-27,SOSP,3
ALCACHLPA1,2016-07-19,SOSP,3
ALCACHLPA1,2016-07-19,SOSP,3
ALCACHLPA1,2016-07-19,NOCA,1
ALCACHLPA1,2016-07-19,NOCA,1
ANDEBRUPA1,2016-06-18,NODATA,0
ANDEBRUPA1,2016-06-18,NODATA,0
AZARCARPA1,2016-05-29,NODATA,0
AZARCARPA1,2016-05-29,NODATA,0
BAERMIKPA1,2016-06-04,AMRO,17
BAERMIKPA1,2016-06-04,AMRO,17
BAERMIKPA1,2016-06-04,CACH,1
BAERMIKPA1,2016-06-04,CACH,1
BAERMIKPA1,2016-06-04,SOSP,8
BAERMIKPA1,2016-06-04,SOSP,8
BAERMIKPA1,2016-06-04,NOCA,6
BAERMIKPA1,2016-06-04,NOCA,6
BALDARTPA1,2016-06-25,NODATA,0
BALDARTPA1,2016-06-25,NODATA,0
BECIBARPA1,2016-07-31,NODATA,0
BECIBARPA1,2016-07-31,NODATA,0
BERASHEPA1,2016-06-28,NODATA,0
BERASHEPA1,2016-06-28,NODATA,0
BERGANDPA1,2016-09-25,NODATA,0
BERGANDPA1,2016-09-25,NODATA,0
BERGANDPA1,2016-07-21,NODATA,0
BERGANDPA1,2016-07-21,NODATA,0
BERGANDPA1,2016-07-21,NODATA,0
BERGANDPA1,2016-07-21,NODATA,0
BERGANDPA1,2016-07-21,NODATA,0
BERGANDPA1,2016-07-21,NODATA,0
BERNJUNPA1,2016-07-28,NODATA,0
BERNJUNPA1,2016-07-28,NODATA,0
BERNKENPA1,2016-06-14,SOSP,8
BERNKENPA1,2016-06-14,SOSP,8
BERNKENPA1,2016-06-14,AMRO,4
BERNKENPA1,2016-06-14,AMRO,4
BERNKENPA1,2016-06-14,CACH,2
BERNKENPA1,2016-06-14,CACH,2
BERNKENPA1,2016-06-14,NOCA,4
BERNKENPA1,2016-06-14,NOCA,4
BOSAJOEPA1,2016-07-07,SOSP,2
BOSAJOEPA1,2016-07-07,SOSP,2
BOSAJOEPA1,2016-07-07,NOCA,2
BOSAJOEPA1,2016-07-07,NOCA,2
BOZESARPA1,2016-06-28,NODATA,0
BOZESARPA1,2016-06-28,NODATA,0
BRUNKIMPA1,2016-07-08,SOSP,2
BRUNKIMPA1,2016-07-08,SOSP,2
BRUNKIMPA1,2016-07-08,NOCA,1
BRUNKIMPA1,2016-07-08,NOCA,1
BYERHEAPA1,2016-06-15,AMRO,16
BYERHEAPA1,2016-06-15,AMRO,16
BYERHEAPA1,2016-06-15,SOSP,11
BYERHEAPA1,2016-06-15,SOSP,11
BYERHEAPA1,2016-06-15,NOCA,1
BYERHEAPA1,2016-06-15,NOCA,1
CASACORPA1,2016-07-12,NODATA,0
CASACORPA1,2016-07-12,NODATA,0
CASESUEPA1,2016-06-21,NODATA,0
CASESUEPA1,2016-06-21,NODATA,0
CHIOKELPA1,2016-06-30,NODATA,0
CHIOKELPA1,2016-06-30,NODATA,0
COCHJIMPA1,2016-07-27,NODATA,0
COCHJIMPA1,2016-07-27,NODATA,0
COMAPATPA1,2016-06-05,NODATA,0
COMAPATPA1,2016-06-05,NODATA,0
COPEHAZPA1,2016-07-14,NODATA,0
COPEHAZPA1,2016-07-14,NODATA,0
CUSHAMYPA1,2016-07-06,NODATA,0
CUSHAMYPA1,2016-07-06,NODATA,0
DAMIMARPA1,2016-05-26,NODATA,0
DAMIMARPA1,2016-05-26,NODATA,0
DEMAMARPA1,2016-06-16,NODATA,0
DEMAMARPA1,2016-06-16,NODATA,0
DEPHKATPA1,2016-05-18,NODATA,0
DEPHKATPA1,2016-05-18,NODATA,0
DICKSUSPA1,2016-06-05,NODATA,0
DICKSUSPA1,2016-06-05,NODATA,0
DILLSHIPA1,2016-07-13,NODATA,0
DILLSHIPA1,2016-07-13,NODATA,0
DONLEDPA1,2016-07-07,NODATA,0
DONLEDPA1,2016-07-07,NODATA,0
DONLEDPA1,2016-07-07,NODATA,NA
DONLEDPA1,2016-07-07,NODATA,NA
DWORBARPA1,2016-06-02,AMRO,9
DWORBARPA1,2016-06-02,AMRO,9
DWORBARPA1,2016-06-02,SOSP,12
DWORBARPA1,2016-06-02,SOSP,12
DWORBARPA1,2016-06-02,NOCA,6
DWORBARPA1,2016-06-02,NOCA,6
DWORBARPA1,2016-06-02,CARW,1
DWORBARPA1,2016-06-02,CARW,1
DWORBARPA1,2016-06-02,CACH,2
DWORBARPA1,2016-06-02,CACH,2
ECKLJULPA1,2016-07-13,NODATA,0
ECKLJULPA1,2016-07-13,NODATA,0
ELINEDPA1,2016-07-22,NODATA,0
ELINEDPA1,2016-07-22,NODATA,0
FARRAMYPA1,2016-07-23,NODATA,0
FARRAMYPA1,2016-07-23,NODATA,0
FECHMARPA1,2016-07-15,SOSP,4
FECHMARPA1,2016-07-15,SOSP,4
FECHMARPA1,2016-07-15,AMRO,2
FECHMARPA1,2016-07-15,AMRO,2
GALVLIBPA1,2016-06-04,NODATA,0
GALVLIBPA1,2016-06-04,NODATA,0
GERBGIGPA1,2016-07-29,NODATA,0
GERBGIGPA1,2016-07-29,NODATA,0
GURTMARPA1,2016-07-05,NODATA,0
GURTMARPA1,2016-07-05,NODATA,0
HARVJILPA1,2016-06-14,NODATA,0
HARVJILPA1,2016-06-14,NODATA,0
HATFGREPA1,2016-06-25,NODATA,0
HATFGREPA1,2016-06-25,NODATA,0
HAUSJIMPA1,2016-07-26,NODATA,NA
HAUSJIMPA1,2016-07-26,NODATA,NA
HOOVJASPA1,2016-05-28,NODATA,0
HOOVJASPA1,2016-05-28,NODATA,0
HUNTVIRPA1,2016-07-31,NODATA,0
HUNTVIRPA1,2016-07-31,NODATA,0
JEFFMARPA1,2016-06-17,NODATA,0
JEFFMARPA1,2016-06-17,NODATA,0
JONENICPA1,2016-07-09,SOSP,7
JONENICPA1,2016-07-09,SOSP,7
JONENICPA1,2016-07-09,NOCA,6
JONENICPA1,2016-07-09,NOCA,6
JONENICPA1,2016-07-09,GRCA,2
JONENICPA1,2016-07-09,GRCA,2
KARMALYPA1,2016-05-22,NODATA,0
KARMALYPA1,2016-05-22,NODATA,0
KARMALYPA2,2016-06-16,NODATA,0
KARMALYPA2,2016-06-16,NODATA,0
KARMALYPA2,2016-06-16,NODATA,NA
KARMALYPA2,2016-06-16,NODATA,NA
KELLERIPA1,2016-07-02,NODATA,0
KELLERIPA1,2016-07-02,NODATA,0
KOBEDANPA1,2016-06-26,SOSP,8
KOBEDANPA1,2016-06-26,SOSP,8
KOBEDANPA1,2016-06-26,AMRO,8
KOBEDANPA1,2016-06-26,AMRO,8
KOBEDANPA1,2016-06-26,NOCA,2
KOBEDANPA1,2016-06-26,NOCA,2
KOPCTOMPA1,2016-05-26,NODATA,NA
KOPCTOMPA1,2016-05-26,NODATA,NA
KUMASUPPA1,2016-06-12,NODATA,0
KUMASUPPA1,2016-06-12,NODATA,0
LARSLIDPA1,2016-06-01,AMRO,6
LARSLIDPA1,2016-06-01,AMRO,6
LARSLIDPA1,2016-06-01,SOSP,2
LARSLIDPA1,2016-06-01,SOSP,2
LEEJOEPA1,2016-06-11,NODATA,0
LEEJOEPA1,2016-06-11,NODATA,0
LEONMICPA1,2016-07-23,NODATA,0
LEONMICPA1,2016-07-23,NODATA,0
LINDOLIPA1,2016-07-16,NODATA,0
LINDOLIPA1,2016-07-16,NODATA,0
LYNCPATPA1,2016-06-22,NODATA,0
LYNCPATPA1,2016-06-22,NODATA,0
LYNCPATPA1,2016-05-31,NODATA,0
LYNCPATPA1,2016-05-31,NODATA,0
MADJDAVPA1,2016-06-08,AMRO,24
MADJDAVPA1,2016-06-08,AMRO,24
MADJDAVPA1,2016-06-08,NOCA,2
MADJDAVPA1,2016-06-08,NOCA,2
MADJDAVPA1,2016-06-08,SOSP,9
MADJDAVPA1,2016-06-08,SOSP,9
MADJDAVPA1,2016-06-08,HOWR,2
MADJDAVPA1,2016-06-08,HOWR,2
MAIEBILPA1,2016-07-24,NODATA,0
MAIEBILPA1,2016-07-24,NODATA,0
MAKAKATPA1,2016-07-19,NODATA,0
MAKAKATPA1,2016-07-19,NODATA,0
MALLTANPA1,2016-07-20,SOSP,15
MALLTANPA1,2016-07-20,SOSP,15
MALLTANPA1,2016-07-20,CARW,1
MALLTANPA1,2016-07-20,CARW,1
MALLTANPA1,2016-07-20,NOCA,3
MALLTANPA1,2016-07-20,NOCA,3
MALLTANPA1,2016-07-20,AMRO,9
MALLTANPA1,2016-07-20,AMRO,9
MATISHAPA1,2016-06-21,NODATA,0
MATISHAPA1,2016-06-21,NODATA,0
MCGEMANPA1,2016-07-03,NOCA,2
MCGEMANPA1,2016-07-03,NOCA,2
MCGEMANPA1,2016-07-03,SOSP,3
MCGEMANPA1,2016-07-03,SOSP,3
MCGEMANPA1,2016-07-03,CARW,1
MCGEMANPA1,2016-07-03,CARW,1
MCGEMANPA1,2016-07-03,CACH,6
MCGEMANPA1,2016-07-03,CACH,6
MEALRYAPA1,2016-05-30,NODATA,0
MEALRYAPA1,2016-05-30,NODATA,0
MEALRYAPA1,2016-05-30,NODATA,0
MEALRYAPA1,2016-05-30,NODATA,0
MEALRYAPA1,2016-05-30,NODATA,0
MEALRYAPA1,2016-05-30,NODATA,0
MEHLMOLPA1,2016-07-26,NODATA,NA
MEHLMOLPA1,2016-07-26,NODATA,NA
MINNJEAPA1,2016-07-01,SOSP,2
MINNJEAPA1,2016-07-01,SOSP,2
MINNJEAPA1,2016-07-01,NOCA,1
MINNJEAPA1,2016-07-01,NOCA,1
MITCNICPA1,2016-07-28,NODATA,0
MITCNICPA1,2016-07-28,NODATA,0
MOSSZARPA1,2016-07-12,SOSP,3
MOSSZARPA1,2016-07-12,SOSP,3
MOSSZARPA1,2016-07-12,NOCA,1
MOSSZARPA1,2016-07-12,NOCA,1
PAPICHRPA1,2016-07-02,SOSP,2
PAPICHRPA1,2016-07-02,SOSP,2
PAPICHRPA1,2016-07-02,GRCA,1
PAPICHRPA1,2016-07-02,GRCA,1
PAPICHRPA1,2016-07-02,BCCH,12
PAPICHRPA1,2016-07-02,BCCH,12
PETETOWPA1,2016-05-19,NODATA,0
PETETOWPA1,2016-05-19,NODATA,0
PFENCHIPA1,2016-06-19,NODATA,0
PFENCHIPA1,2016-06-19,NODATA,0
PHILJIMPA1,2016-06-18,NODATA,0
PHILJIMPA1,2016-06-18,NODATA,0
PINKSUSPA1,2016-05-25,NODATA,0
PINKSUSPA1,2016-05-25,NODATA,0
QUIMKIMPA1,2016-06-12,NODATA,0
QUIMKIMPA1,2016-06-12,NODATA,0
RALSJIMPA1,2016-05-28,NODATA,NA
RALSJIMPA1,2016-05-28,NODATA,NA
RAVECATPA1,2016-06-23,NODATA,0
RAVECATPA1,2016-06-23,NODATA,0
RICEMICPA1,2016-07-27,NODATA,0
RIGAMARPA1,2016-07-20,NOCA,1
RIGAMARPA1,2016-07-20,NOCA,1
RIGAMARPA1,2016-07-20,SOSP,2
RIGAMARPA1,2016-07-20,SOSP,2
ROCKJESPA1,2016-07-14,NODATA,0
ROCKJESPA1,2016-07-14,NODATA,0
SACHLARPA1,2016-05-22,NODATA,0
SACHLARPA1,2016-05-22,NODATA,0
SCHLJOYPA1,2016-09-19,NODATA,0
SCHLJOYPA1,2016-09-19,NODATA,0
STALJUDPA1,2016-06-22,NODATA,0
STALJUDPA1,2016-06-22,NODATA,0
STERKATPA1,2016-07-30,NODATA,0
STERKATPA1,2016-07-30,NODATA,0
STORLISPA1,2016-07-17,NODATA,0
STORLISPA1,2016-07-17,NODATA,0
TABACARPA1,2016-06-29,AMRO,36
TABACARPA1,2016-06-29,AMRO,36
TABACARPA1,2016-06-29,SOSP,20
TABACARPA1,2016-06-29,SOSP,20
TABACARPA1,2016-06-29,GRCA,2
TABACARPA1,2016-06-29,GRCA,2
TABACARPA1,2016-06-29,NOCA,5
TABACARPA1,2016-06-29,NOCA,5
THOMMARPA1,2016-06-09,AMRO,9
THOMMARPA1,2016-06-09,AMRO,9
THOMMARPA1,2016-06-09,SOSP,15
THOMMARPA1,2016-06-09,SOSP,15
THOMMARPA1,2016-06-09,NOCA,7
THOMMARPA1,2016-06-09,NOCA,7
THOMMARPA1,2016-06-09,CACH,4
THOMMARPA1,2016-06-09,CACH,4
VASAJODPA1,2016-09-16,AMRO,10
VASAJODPA1,2016-09-16,AMRO,10
VASAJODPA1,2016-09-16,SOSP,6
VASAJODPA1,2016-09-16,SOSP,6
VASAJODPA1,2016-09-16,NOMO,2
VASAJODPA1,2016-09-16,NOMO,2
VIDIJULPA1,2016-06-24,NODATA,0
VIDIJULPA1,2016-06-24,NODATA,0
WALKJOEPA1,2016-07-08,SOSP,2
WALKJOEPA1,2016-07-08,SOSP,2
WALKJOEPA1,2016-07-08,NOCA,1
WALKJOEPA1,2016-07-08,NOCA,1
WEINANIPA1,2016-06-15,NODATA,0
WEINANIPA1,2016-06-15,NODATA,0
WEINANIPA1,2016-06-15,NODATA,0
WEINANIPA1,2016-06-15,NODATA,NA
WEINANIPA1,2016-06-15,NODATA,NA
WEINANIPA1,2016-06-15,NODATA,NA
WILKAMYPA1,2016-07-30,NODATA,0
WILKAMYPA1,2016-07-30,NODATA,0
WISSDAMPA1,2016-06-07,NODATA,0
WISSDAMPA1,2016-06-07,NODATA,0
WOLFMELPA1,2016-07-05,NODATA,0
WOLFMELPA1,2016-07-05,NODATA,0
YEANDAVPA1,2016-07-10,NODATA,0
YEANDAVPA1,2016-07-10,NODATA,0
YMCAHOMPA1,2016-07-01,NODATA,0
YMCAHOMPA1,2016-07-01,NODATA,0
ALCACHLPA1,2016-07-19,SOSP,3
ALCACHLPA1,2016-07-19,SOSP,3
ALCACHLPA1,2016-07-19,NOCA,1
ALCACHLPA1,2016-07-19,NOCA,1
ANDEBRUPA1,2016-06-18,NA,0
ANDEBRUPA1,2016-06-18,NA,0
AZARCARPA1,2016-05-29,NA,0
AZARCARPA1,2016-05-29,NA,0
BAERMIKPA1,2016-06-04,AMRO,17
BAERMIKPA1,2016-06-04,AMRO,17
BAERMIKPA1,2016-06-04,CACH,1
BAERMIKPA1,2016-06-04,CACH,1
BAERMIKPA1,2016-06-04,SOSP,8
BAERMIKPA1,2016-06-04,SOSP,8
BAERMIKPA1,2016-06-04,NOCA,6
BAERMIKPA1,2016-06-04,NOCA,6
BALDARTPA1,2016-06-25,NA,0
BALDARTPA1,2016-06-25,NA,0
BECIBARPA1,2016-07-31,NA,0
BECIBARPA1,2016-07-31,NA,0
BERASHEPA1,2016-06-28,NA,0
BERASHEPA1,2016-06-28,NA,0
BERGANDPA1,2016-09-25,NA,0
BERGANDPA1,2016-09-25,NA,0
BERGANDPA1,2016-07-21,NA,0
BERGANDPA1,2016-07-21,NA,0
BERGANDPA1,2016-07-21,NA,0
BERNJUNPA1,2016-07-28,NA,0
BERNJUNPA1,2016-07-28,NA,0
BERNKENPA1,2016-06-14,SOSP,8
BERNKENPA1,2016-06-14,SOSP,8
BERNKENPA1,2016-06-14,AMRO,4
BERNKENPA1,2016-06-14,AMRO,4
BERNKENPA1,2016-06-14,CACH,2
BERNKENPA1,2016-06-14,CACH,2
BERNKENPA1,2016-06-14,NOCA,4
BERNKENPA1,2016-06-14,NOCA,4
BOSAJOEPA1,2016-07-07,SOSP,2
BOSAJOEPA1,2016-07-07,SOSP,2
BOSAJOEPA1,2016-07-07,NOCA,2
BOSAJOEPA1,2016-07-07,NOCA,2
BOZESARPA1,2016-06-28,NA,0
BOZESARPA1,2016-06-28,NA,0
BRUNKIMPA1,2016-07-08,SOSP,2
BRUNKIMPA1,2016-07-08,SOSP,2
BRUNKIMPA1,2016-07-08,NOCA,1
BRUNKIMPA1,2016-07-08,NOCA,1
BYERHEAPA1,2016-06-15,AMRO,16
BYERHEAPA1,2016-06-15,AMRO,16
BYERHEAPA1,2016-06-15,SOSP,11
BYERHEAPA1,2016-06-15,SOSP,11
BYERHEAPA1,2016-06-15,NOCA,1
BYERHEAPA1,2016-06-15,NOCA,1
CASACORPA1,2016-07-12,NA,0
CASACORPA1,2016-07-12,NA,0
CASESUEPA1,2016-06-21,NA,0
CASESUEPA1,2016-06-21,NA,0
CHIOKELPA1,2016-06-30,NA,0
CHIOKELPA1,2016-06-30,NA,0
COCHJIMPA1,2016-07-27,NA,0
COCHJIMPA1,2016-07-27,NA,0
COMAPATPA1,2016-06-05,NA,0
COMAPATPA1,2016-06-05,NA,0
COPEHAZPA1,2016-07-14,NA,0
COPEHAZPA1,2016-07-14,NA,0
CUSHAMYPA1,2016-07-06,NA,0
CUSHAMYPA1,2016-07-06,NA,0
DAMIMARPA1,2016-05-26,NA,0
DAMIMARPA1,2016-05-26,NA,0
DEMAMARPA1,2016-06-16,NA,0
DEMAMARPA1,2016-06-16,NA,0
DEPHKATPA1,2016-05-18,NA,0
DEPHKATPA1,2016-05-18,NA,0
DICKSUSPA1,2016-06-05,NA,0
DICKSUSPA1,2016-06-05,NA,0
DILLSHIPA1,2016-07-13,NA,0
DILLSHIPA1,2016-07-13,NA,0
DONLEDPA1,2016-07-07,NA,0
DONLEDPA1,2016-07-07,NA,0
DONLEDPA1,2016-07-07,NA,NA
DONLEDPA1,2016-07-07,NA,NA
DWORBARPA1,2016-06-02,AMRO,9
DWORBARPA1,2016-06-02,AMRO,9
DWORBARPA1,2016-06-02,SOSP,12
DWORBARPA1,2016-06-02,SOSP,12
DWORBARPA1,2016-06-02,NOCA,6
DWORBARPA1,2016-06-02,NOCA,6
DWORBARPA1,2016-06-02,CARW,1
DWORBARPA1,2016-06-02,CARW,1
DWORBARPA1,2016-06-02,CACH,2
DWORBARPA1,2016-06-02,CACH,2
ECKLJULPA1,2016-07-13,NA,0
ECKLJULPA1,2016-07-13,NA,0
ELINEDPA1,2016-07-22,NA,0
ELINEDPA1,2016-07-22,NA,0
FARRAMYPA1,2016-07-23,NA,0
FARRAMYPA1,2016-07-23,NA,0
GALVLIBPA1,2016-06-04,NA,0
GALVLIBPA1,2016-06-04,NA,0
GERBGIGPA1,2016-07-29,NA,0
GERBGIGPA1,2016-07-29,NA,0
GURTMARPA1,2016-07-05,NA,0
GURTMARPA1,2016-07-05,NA,0
HARVJILPA1,2016-06-14,NA,0
HARVJILPA1,2016-06-14,NA,0
HATFGREPA1,2016-06-25,NA,0
HATFGREPA1,2016-06-25,NA,0
HAUSJIMPA1,2016-07-26,NA,NA
HAUSJIMPA1,2016-07-26,NA,NA
HOOVJASPA1,2016-05-28,NA,0
HOOVJASPA1,2016-05-28,NA,0
HUNTVIRPA1,2016-07-31,NA,0
HUNTVIRPA1,2016-07-31,NA,0
JEFFMARPA1,2016-06-17,NA,0
JEFFMARPA1,2016-06-17,NA,0
JONENICPA1,2016-07-09,SOSP,7
JONENICPA1,2016-07-09,SOSP,7
JONENICPA1,2016-07-09,NOCA,6
JONENICPA1,2016-07-09,NOCA,6
JONENICPA1,2016-07-09,GRCA,2
JONENICPA1,2016-07-09,GRCA,2
KARMALYPA1,2016-05-22,NA,0
KARMALYPA1,2016-05-22,NA,0
KARMALYPA2,2016-06-16,NA,0
KARMALYPA2,2016-06-16,NA,0
KARMALYPA2,2016-06-16,NA,NA
KARMALYPA2,2016-06-16,NA,NA
KELLERIPA1,2016-07-02,NA,0
KELLERIPA1,2016-07-02,NA,0
KOBEDANPA1,2016-06-26,SOSP,8
KOBEDANPA1,2016-06-26,SOSP,8
KOBEDANPA1,2016-06-26,AMRO,8
KOBEDANPA1,2016-06-26,AMRO,8
KOBEDANPA1,2016-06-26,NOCA,2
KOBEDANPA1,2016-06-26,NOCA,2
KOPCTOMPA1,2016-05-26,NA,NA
KOPCTOMPA1,2016-05-26,NA,NA
KUMASUPPA1,2016-06-12,NA,0
KUMASUPPA1,2016-06-12,NA,0
LARSLIDPA1,2016-06-01,AMRO,6
LARSLIDPA1,2016-06-01,AMRO,6
LARSLIDPA1,2016-06-01,SOSP,2
LARSLIDPA1,2016-06-01,SOSP,2
LEEJOEPA1,2016-06-11,NA,0
LEEJOEPA1,2016-06-11,NA,0
LEONMICPA1,2016-07-23,NA,0
LEONMICPA1,2016-07-23,NA,0
LINDOLIPA1,2016-07-16,NA,0
LINDOLIPA1,2016-07-16,NA,0
LYNCPATPA1,2016-06-22,NA,0
LYNCPATPA1,2016-06-22,NA,0
LYNCPATPA1,2016-05-31,NA,0
LYNCPATPA1,2016-05-31,NA,0
MADJDAVPA1,2016-06-08,AMRO,24
MADJDAVPA1,2016-06-08,AMRO,24
MADJDAVPA1,2016-06-08,NOCA,2
MADJDAVPA1,2016-06-08,NOCA,2
MADJDAVPA1,2016-06-08,SOSP,9
MADJDAVPA1,2016-06-08,SOSP,9
MADJDAVPA1,2016-06-08,HOWR,2
MADJDAVPA1,2016-06-08,HOWR,2
MAIEBILPA1,2016-07-24,NA,0
MAIEBILPA1,2016-07-24,NA,0
MAKAKATPA1,2016-07-19,NA,0
MAKAKATPA1,2016-07-19,NA,0
MALLTANPA1,2016-07-20,SOSP,15
MALLTANPA1,2016-07-20,SOSP,15
MALLTANPA1,2016-07-20,CARW,1
MALLTANPA1,2016-07-20,CARW,1
MALLTANPA1,2016-07-20,NOCA,3
MALLTANPA1,2016-07-20,NOCA,3
MALLTANPA1,2016-07-20,AMRO,9
MALLTANPA1,2016-07-20,AMRO,9
MATISHAPA1,2016-06-21,NA,0
MATISHAPA1,2016-06-21,NA,0
MCGEMANPA1,2016-07-03,NOCA,2
MCGEMANPA1,2016-07-03,NOCA,2
MCGEMANPA1,2016-07-03,SOSP,3
